datetime,hoursSinceStart,month,weekday,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,total
3/6/2012 5:00,6455,3,3,1,0,1,1,7.38,9.09,51,15.0013,0,25,25
3/6/2012 6:00,6456,3,3,1,0,1,1,7.38,10.605,51,7.0015,3,99,102
3/6/2012 7:00,6457,3,3,1,0,1,1,6.56,9.09,55,8.9981,5,270,275
3/6/2012 8:00,6458,3,3,1,0,1,1,6.56,9.09,59,7.0015,14,487,501
3/6/2012 9:00,6459,3,3,1,0,1,1,9.02,13.635,47,0,11,222,233
3/6/2012 10:00,6460,3,3,1,0,1,1,9.84,12.88,44,0,16,113,129
3/6/2012 11:00,6461,3,3,1,0,1,1,10.66,12.88,41,11.0014,20,110,130
3/6/2012 12:00,6462,3,3,1,0,1,1,10.66,13.635,41,7.0015,9,129,138
3/6/2012 13:00,6463,3,3,1,0,1,1,12.3,15.15,39,8.9981,16,148,164
3/6/2012 14:00,6464,3,3,1,0,1,1,13.12,15.15,36,15.0013,20,116,136
3/6/2012 15:00,6465,3,3,1,0,1,1,13.94,15.15,36,19.9995,24,142,166
3/6/2012 16:00,6466,3,3,1,0,1,1,14.76,16.665,32,19.0012,22,228,250
3/6/2012 17:00,6467,3,3,1,0,1,1,14.76,16.665,34,19.0012,21,425,446
3/6/2012 18:00,6468,3,3,1,0,1,1,13.94,15.15,42,22.0028,15,442,457
3/6/2012 19:00,6469,3,3,1,0,1,1,13.94,15.15,46,19.9995,9,278,287
3/6/2012 20:00,6470,3,3,1,0,1,1,13.12,15.91,49,12.998,3,184,187
3/6/2012 21:00,6471,3,3,1,0,1,1,13.12,15.91,49,12.998,5,143,148
3/6/2012 22:00,6472,3,3,1,0,1,1,11.48,13.635,56,11.0014,5,101,106
3/6/2012 23:00,6473,3,3,1,0,1,1,11.48,13.635,61,15.0013,3,51,54
3/7/2012 0:00,6474,3,4,1,0,1,1,11.48,12.88,65,19.0012,3,12,15
3/7/2012 1:00,6475,3,4,1,0,1,1,12.3,13.635,61,19.9995,1,4,5
3/7/2012 2:00,6476,3,4,1,0,1,1,12.3,14.395,56,19.0012,0,4,4
3/7/2012 3:00,6477,3,4,1,0,1,1,12.3,13.635,56,23.9994,1,2,3
3/7/2012 4:00,6478,3,4,1,0,1,1,11.48,12.88,61,22.0028,0,3,3
3/7/2012 5:00,6479,3,4,1,0,1,1,11.48,12.88,56,19.9995,0,18,18
3/7/2012 6:00,6480,3,4,1,0,1,1,11.48,12.88,61,26.0027,4,104,108
3/7/2012 7:00,6481,3,4,1,0,1,1,10.66,11.365,65,26.0027,12,332,344
3/7/2012 8:00,6482,3,4,1,0,1,1,11.48,12.88,61,19.9995,12,554,566
3/7/2012 9:00,6483,3,4,1,0,1,1,12.3,13.635,61,22.0028,12,252,264
3/7/2012 10:00,6484,3,4,1,0,1,1,14.76,16.665,50,19.9995,20,127,147
3/7/2012 11:00,6485,3,4,1,0,1,1,17.22,21.21,38,19.9995,33,128,161
3/7/2012 12:00,6486,3,4,1,0,1,1,18.04,21.97,38,26.0027,40,175,215
3/7/2012 13:00,6487,3,4,1,0,1,1,20.5,24.24,34,27.9993,26,179,205
3/7/2012 14:00,6488,3,4,1,0,1,1,21.32,25,36,22.0028,38,137,175
3/7/2012 15:00,6489,3,4,1,0,1,1,22.14,25.76,37,30.0026,44,165,209
3/7/2012 16:00,6490,3,4,1,0,1,1,22.96,26.515,37,27.9993,34,254,288
3/7/2012 17:00,6491,3,4,1,0,1,1,22.96,26.515,43,32.9975,58,554,612
3/7/2012 18:00,6492,3,4,1,0,1,1,22.96,26.515,40,31.0009,35,509,544
3/7/2012 19:00,6493,3,4,1,0,1,1,22.14,25.76,42,23.9994,16,345,361
3/7/2012 20:00,6494,3,4,1,0,1,1,20.5,24.24,51,16.9979,18,242,260
3/7/2012 21:00,6495,3,4,1,0,1,1,18.04,21.97,62,16.9979,11,177,188
3/7/2012 22:00,6496,3,4,1,0,1,1,18.86,22.725,59,19.9995,10,149,159
3/7/2012 23:00,6497,3,4,1,0,1,1,18.04,21.97,62,22.0028,4,58,62
3/8/2012 0:00,6498,3,5,1,0,1,1,18.04,21.97,62,22.0028,11,35,46
3/8/2012 1:00,6499,3,5,1,0,1,1,18.86,22.725,63,22.0028,4,17,21
3/8/2012 2:00,6500,3,5,1,0,1,1,18.86,22.725,63,26.0027,6,5,11
3/8/2012 3:00,6501,3,5,1,0,1,1,18.86,22.725,63,26.0027,0,3,3
3/8/2012 4:00,6502,3,5,1,0,1,1,18.04,21.97,72,19.0012,0,2,2
3/8/2012 5:00,6503,3,5,1,0,1,1,17.22,21.21,77,15.0013,1,28,29
3/8/2012 6:00,6504,3,5,1,0,1,1,17.22,21.21,77,16.9979,4,105,109
3/8/2012 7:00,6505,3,5,1,0,1,1,17.22,21.21,77,23.9994,8,326,334
3/8/2012 8:00,6506,3,5,1,0,1,1,18.04,21.97,77,26.0027,12,573,585
3/8/2012 9:00,6507,3,5,1,0,1,1,18.86,22.725,72,31.0009,19,282,301
3/8/2012 10:00,6508,3,5,1,0,1,1,20.5,24.24,68,31.0009,19,119,138
3/8/2012 11:00,6509,3,5,1,0,1,2,22.14,25.76,60,31.0009,48,156,204
3/8/2012 12:00,6510,3,5,1,0,1,2,22.96,26.515,60,30.0026,27,224,251
3/8/2012 13:00,6511,3,5,1,0,1,2,24.6,31.06,49,43.0006,35,198,233
3/8/2012 14:00,6512,3,5,1,0,1,2,25.42,31.06,43,43.0006,48,155,203
3/8/2012 15:00,6513,3,5,1,0,1,1,26.24,31.06,38,46.0022,24,161,185
3/8/2012 16:00,6514,3,5,1,0,1,2,25.42,31.06,41,43.0006,37,305,342
3/8/2012 17:00,6515,3,5,1,0,1,1,25.42,31.06,38,43.9989,52,545,597
3/8/2012 18:00,6516,3,5,1,0,1,2,25.42,31.06,38,36.9974,45,545,590
3/8/2012 19:00,6517,3,5,1,0,1,2,24.6,31.06,40,30.0026,21,395,416
3/8/2012 20:00,6518,3,5,1,0,1,2,24.6,31.06,43,26.0027,20,282,302
3/8/2012 21:00,6519,3,5,1,0,1,1,24.6,31.06,43,26.0027,27,206,233
3/8/2012 22:00,6520,3,5,1,0,1,1,22.96,26.515,49,22.0028,12,141,153
3/8/2012 23:00,6521,3,5,1,0,1,2,22.96,26.515,49,30.0026,6,88,94
3/9/2012 0:00,6522,3,6,1,0,1,2,23.78,27.275,49,31.0009,3,51,54
3/9/2012 1:00,6523,3,6,1,0,1,3,22.96,26.515,52,32.9975,4,22,26
3/9/2012 2:00,6524,3,6,1,0,1,3,19.68,23.485,77,27.9993,2,9,11
3/9/2012 3:00,6525,3,6,1,0,1,1,18.86,22.725,77,35.0008,0,7,7
3/9/2012 4:00,6526,3,6,1,0,1,3,16.4,20.455,66,19.0012,0,1,1
3/9/2012 5:00,6527,3,6,1,0,1,3,16.4,20.455,66,19.0012,2,27,29
3/9/2012 6:00,6528,3,6,1,0,1,2,16.4,20.455,50,23.9994,2,83,85
3/9/2012 7:00,6529,3,6,1,0,1,2,15.58,19.695,40,19.9995,6,262,268
3/9/2012 8:00,6530,3,6,1,0,1,2,13.94,14.395,42,35.0008,17,484,501
3/9/2012 9:00,6531,3,6,1,0,1,2,13.94,14.395,42,35.0008,17,267,284
3/9/2012 10:00,6532,3,6,1,0,1,2,13.94,14.395,36,32.9975,14,145,159
3/9/2012 11:00,6533,3,6,1,0,1,2,14.76,16.665,34,23.9994,17,170,187
3/9/2012 12:00,6534,3,6,1,0,1,1,14.76,16.665,34,27.9993,27,174,201
3/9/2012 13:00,6535,3,6,1,0,1,2,15.58,19.695,29,26.0027,49,175,224
3/9/2012 14:00,6536,3,6,1,0,1,1,17.22,21.21,28,31.0009,49,129,178
3/9/2012 15:00,6537,3,6,1,0,1,1,18.86,22.725,24,16.9979,50,188,238
3/9/2012 16:00,6538,3,6,1,0,1,1,19.68,23.485,23,27.9993,51,292,343
3/9/2012 17:00,6539,3,6,1,0,1,1,18.86,22.725,24,26.0027,68,498,566
3/9/2012 18:00,6540,3,6,1,0,1,1,18.04,21.97,26,35.0008,30,440,470
3/9/2012 19:00,6541,3,6,1,0,1,1,17.22,21.21,28,40.9973,12,232,244
3/9/2012 20:00,6542,3,6,1,0,1,1,15.58,19.695,32,23.9994,3,156,159
3/9/2012 21:00,6543,3,6,1,0,1,1,14.76,16.665,34,22.0028,8,133,141
3/9/2012 22:00,6544,3,6,1,0,1,1,13.94,14.395,31,32.9975,7,100,107
3/9/2012 23:00,6545,3,6,1,0,1,1,13.12,15.15,33,19.9995,9,77,86
3/10/2012 0:00,6546,3,7,1,0,0,1,12.3,13.635,36,23.9994,9,68,77
3/10/2012 1:00,6547,3,7,1,0,0,1,12.3,14.395,36,16.9979,1,50,51
3/10/2012 2:00,6548,3,7,1,0,0,1,10.66,12.12,41,16.9979,12,30,42
3/10/2012 3:00,6549,3,7,1,0,0,1,10.66,11.365,41,19.9995,0,16,16
3/10/2012 4:00,6550,3,7,1,0,0,1,9.84,10.605,41,23.9994,1,3,4
3/10/2012 5:00,6551,3,7,1,0,0,1,9.02,10.605,42,19.0012,3,7,10
3/10/2012 6:00,6552,3,7,1,0,0,1,9.02,10.605,44,19.0012,1,11,12
3/10/2012 7:00,6553,3,7,1,0,0,1,9.02,10.605,44,16.9979,4,36,40
3/10/2012 8:00,6554,3,7,1,0,0,1,9.02,10.605,44,19.9995,15,96,111
3/10/2012 9:00,6555,3,7,1,0,0,1,9.84,10.605,41,22.0028,21,127,148
3/10/2012 10:00,6556,3,7,1,0,0,1,10.66,11.365,35,27.9993,47,176,223
3/10/2012 11:00,6557,3,7,1,0,0,1,12.3,13.635,33,22.0028,56,218,274
3/10/2012 12:00,6558,3,7,1,0,0,1,12.3,13.635,33,22.0028,88,241,329
3/10/2012 13:00,6559,3,7,1,0,0,1,13.12,15.15,29,19.0012,89,268,357
3/10/2012 14:00,6560,3,7,1,0,0,1,13.94,15.91,27,19.0012,117,262,379
3/10/2012 15:00,6561,3,7,1,0,0,1,13.94,18.18,25,0,132,274,406
3/10/2012 16:00,6562,3,7,1,0,0,1,14.76,18.18,23,0,115,275,390
3/10/2012 17:00,6563,3,7,1,0,0,1,14.76,18.94,23,0,104,250,354
3/10/2012 18:00,6564,3,7,1,0,0,1,14.76,18.18,21,6.0032,67,230,297
3/10/2012 19:00,6565,3,7,1,0,0,1,13.94,18.18,25,0,25,159,184
3/10/2012 20:00,6566,3,7,1,0,0,1,13.12,16.665,33,8.9981,20,101,121
3/10/2012 21:00,6567,3,7,1,0,0,1,12.3,14.395,39,15.0013,16,94,110
3/10/2012 22:00,6568,3,7,1,0,0,1,10.66,12.88,44,11.0014,19,81,100
3/10/2012 23:00,6569,3,7,1,0,0,1,10.66,12.88,41,12.998,6,77,83
3/11/2012 0:00,6570,3,1,1,0,0,1,10.66,14.395,44,6.0032,7,62,69
3/11/2012 1:00,6571,3,1,1,0,0,1,9.84,12.12,52,11.0014,4,57,61
3/11/2012 3:00,6572,3,1,1,0,0,1,9.84,12.12,60,8.9981,15,51,66
3/11/2012 4:00,6573,3,1,1,0,0,1,9.84,12.12,60,8.9981,7,15,22
3/11/2012 5:00,6574,3,1,1,0,0,1,9.84,12.12,60,11.0014,2,5,7
3/11/2012 6:00,6575,3,1,1,0,0,1,9.84,12.12,70,11.0014,2,8,10
3/11/2012 7:00,6576,3,1,1,0,0,1,9.02,11.365,69,8.9981,2,15,17
3/11/2012 8:00,6577,3,1,1,0,0,1,9.02,11.365,69,8.9981,4,68,72
3/11/2012 9:00,6578,3,1,1,0,0,1,10.66,12.88,60,15.0013,20,70,90
3/11/2012 10:00,6579,3,1,1,0,0,1,13.12,15.15,49,19.0012,71,147,218
3/11/2012 11:00,6580,3,1,1,0,0,1,14.76,16.665,43,19.0012,90,209,299
3/11/2012 12:00,6581,3,1,1,0,0,1,16.4,20.455,37,19.9995,146,264,410
3/11/2012 13:00,6582,3,1,1,0,0,1,17.22,21.21,41,19.9995,176,288,464
3/11/2012 14:00,6583,3,1,1,0,0,1,18.86,22.725,31,19.0012,212,289,501
3/11/2012 15:00,6584,3,1,1,0,0,1,20.5,24.24,29,19.9995,201,286,487
3/11/2012 16:00,6585,3,1,1,0,0,1,20.5,24.24,31,23.9994,208,301,509
3/11/2012 17:00,6586,3,1,1,0,0,1,21.32,25,27,19.9995,199,299,498
3/11/2012 18:00,6587,3,1,1,0,0,1,21.32,25,29,19.0012,133,256,389
3/11/2012 19:00,6588,3,1,1,0,0,1,20.5,24.24,31,19.0012,55,203,258
3/11/2012 20:00,6589,3,1,1,0,0,1,18.04,21.97,47,15.0013,42,129,171
3/11/2012 21:00,6590,3,1,1,0,0,1,17.22,21.21,54,15.0013,37,110,147
3/11/2012 22:00,6591,3,1,1,0,0,1,16.4,20.455,54,12.998,13,81,94
3/11/2012 23:00,6592,3,1,1,0,0,1,16.4,20.455,50,11.0014,12,40,52
3/12/2012 0:00,6593,3,2,1,0,1,1,15.58,19.695,54,12.998,4,20,24
3/12/2012 1:00,6594,3,2,1,0,1,1,15.58,19.695,50,8.9981,1,9,10
3/12/2012 2:00,6595,3,2,1,0,1,1,15.58,19.695,54,7.0015,4,5,9
3/12/2012 3:00,6596,3,2,1,0,1,1,14.76,17.425,50,8.9981,0,2,2
3/12/2012 4:00,6597,3,2,1,0,1,1,13.94,16.665,61,12.998,0,3,3
3/12/2012 5:00,6598,3,2,1,0,1,1,13.94,16.665,61,12.998,1,15,16
3/12/2012 6:00,6599,3,2,1,0,1,1,13.94,17.425,57,7.0015,2,86,88
3/12/2012 7:00,6600,3,2,1,0,1,1,13.94,17.425,53,7.0015,9,259,268
3/12/2012 8:00,6601,3,2,1,0,1,1,13.94,16.665,61,8.9981,17,547,564
3/12/2012 9:00,6602,3,2,1,0,1,1,15.58,19.695,54,11.0014,21,260,281
3/12/2012 10:00,6603,3,2,1,0,1,1,16.4,20.455,50,15.0013,39,98,137
3/12/2012 11:00,6604,3,2,1,0,1,1,18.04,21.97,44,15.0013,39,111,150
3/12/2012 12:00,6605,3,2,1,0,1,1,19.68,23.485,39,15.0013,59,162,221
3/12/2012 13:00,6606,3,2,1,0,1,2,22.14,25.76,32,16.9979,74,176,250
3/12/2012 14:00,6607,3,2,1,0,1,2,23.78,27.275,32,19.0012,76,145,221
3/12/2012 15:00,6608,3,2,1,0,1,1,22.96,26.515,40,8.9981,74,159,233
3/12/2012 16:00,6609,3,2,1,0,1,1,25.42,31.06,35,30.0026,77,255,332
3/12/2012 17:00,6610,3,2,1,0,1,2,25.42,31.06,38,27.9993,87,557,644
3/12/2012 18:00,6611,3,2,1,0,1,2,24.6,31.06,43,12.998,89,623,712
3/12/2012 19:00,6612,3,2,1,0,1,2,22.96,26.515,49,15.0013,67,379,446
3/12/2012 20:00,6613,3,2,1,0,1,2,22.96,26.515,49,15.0013,49,237,286
3/12/2012 21:00,6614,3,2,1,0,1,2,22.14,25.76,56,15.0013,22,183,205
3/12/2012 22:00,6615,3,2,1,0,1,2,22.96,26.515,56,15.0013,17,116,133
3/12/2012 23:00,6616,3,2,1,0,1,1,22.96,26.515,56,15.0013,10,53,63
3/13/2012 0:00,6617,3,3,1,0,1,2,22.96,26.515,52,12.998,5,21,26
3/13/2012 1:00,6618,3,3,1,0,1,2,21.32,25,59,15.0013,2,14,16
3/13/2012 2:00,6619,3,3,1,0,1,3,21.32,25,72,19.9995,0,1,1
3/13/2012 3:00,6620,3,3,1,0,1,3,21.32,25,72,19.9995,0,2,2
3/13/2012 4:00,6621,3,3,1,0,1,2,18.86,22.725,82,12.998,0,1,1
3/13/2012 5:00,6622,3,3,1,0,1,2,18.86,22.725,82,12.998,0,24,24
3/13/2012 6:00,6623,3,3,1,0,1,3,18.86,22.725,82,12.998,5,108,113
3/13/2012 7:00,6624,3,3,1,0,1,2,18.86,22.725,82,19.0012,16,292,308
3/13/2012 8:00,6625,3,3,1,0,1,1,18.86,22.725,82,19.0012,22,571,593
3/13/2012 9:00,6626,3,3,1,0,1,1,19.68,23.485,82,19.0012,18,324,342
3/13/2012 10:00,6627,3,3,1,0,1,1,21.32,25,77,15.0013,28,115,143
3/13/2012 11:00,6628,3,3,1,0,1,1,22.14,25.76,73,19.0012,64,155,219
3/13/2012 12:00,6629,3,3,1,0,1,1,24.6,30.305,60,19.0012,47,197,244
3/13/2012 13:00,6630,3,3,1,0,1,1,24.6,30.305,60,26.0027,53,180,233
3/13/2012 14:00,6631,3,3,1,0,1,1,26.24,31.06,53,22.0028,52,160,212
3/13/2012 15:00,6632,3,3,1,0,1,1,28.7,31.82,39,15.0013,68,196,264
3/13/2012 16:00,6633,3,3,1,0,1,1,29.52,32.575,34,26.0027,53,312,365
3/13/2012 17:00,6634,3,3,1,0,1,1,28.7,31.82,37,7.0015,62,614,676
3/13/2012 18:00,6635,3,3,1,0,1,1,28.7,31.82,34,19.9995,96,638,734
3/13/2012 19:00,6636,3,3,1,0,1,1,26.24,31.06,47,15.0013,50,429,479
3/13/2012 20:00,6637,3,3,1,0,1,1,24.6,31.06,49,11.0014,45,306,351
3/13/2012 21:00,6638,3,3,1,0,1,1,23.78,27.275,56,7.0015,44,200,244
3/13/2012 22:00,6639,3,3,1,0,1,1,22.96,26.515,60,6.0032,24,146,170
3/13/2012 23:00,6640,3,3,1,0,1,1,22.96,26.515,56,8.9981,8,79,87
3/14/2012 0:00,6641,3,4,1,0,1,1,22.14,25.76,60,7.0015,5,34,39
3/14/2012 1:00,6642,3,4,1,0,1,1,21.32,25,63,6.0032,2,25,27
3/14/2012 2:00,6643,3,4,1,0,1,1,20.5,24.24,68,12.998,0,2,2
3/14/2012 3:00,6644,3,4,1,0,1,1,19.68,23.485,72,12.998,1,3,4
3/14/2012 4:00,6645,3,4,1,0,1,1,19.68,23.485,67,6.0032,1,4,5
3/14/2012 5:00,6646,3,4,1,0,1,1,18.04,21.97,82,8.9981,2,25,27
3/14/2012 6:00,6647,3,4,1,0,1,1,18.04,21.97,82,6.0032,1,120,121
3/14/2012 7:00,6648,3,4,1,0,1,1,18.04,21.97,82,7.0015,20,348,368
3/14/2012 8:00,6649,3,4,1,0,1,1,18.04,21.97,82,0,34,628,662
3/14/2012 9:00,6650,3,4,1,0,1,1,21.32,25,68,0,26,325,351
3/14/2012 10:00,6651,3,4,1,0,1,1,22.96,26.515,56,7.0015,38,150,188
3/14/2012 11:00,6652,3,4,1,0,1,2,25.42,31.06,41,11.0014,65,155,220
3/14/2012 12:00,6653,3,4,1,0,1,2,26.24,31.06,29,0,55,212,267
3/14/2012 13:00,6654,3,4,1,0,1,1,27.06,31.06,27,15.0013,57,197,254
3/14/2012 14:00,6655,3,4,1,0,1,1,28.7,31.82,23,22.0028,61,163,224
3/14/2012 15:00,6656,3,4,1,0,1,1,28.7,31.82,24,0,86,197,283
3/14/2012 16:00,6657,3,4,1,0,1,1,29.52,31.82,25,12.998,78,278,356
3/14/2012 17:00,6658,3,4,1,0,1,1,28.7,31.82,28,6.0032,140,642,782
3/14/2012 18:00,6659,3,4,1,0,1,1,28.7,31.82,32,0,102,647,749
3/14/2012 19:00,6660,3,4,1,0,1,1,26.24,31.06,33,11.0014,70,402,472
3/14/2012 20:00,6661,3,4,1,0,1,1,25.42,31.06,35,7.0015,44,286,330
3/14/2012 21:00,6662,3,4,1,0,1,1,24.6,31.06,40,6.0032,47,241,288
3/14/2012 22:00,6663,3,4,1,0,1,1,21.32,25,55,8.9981,43,159,202
3/14/2012 23:00,6664,3,4,1,0,1,1,22.96,26.515,43,11.0014,19,72,91
3/15/2012 0:00,6665,3,5,1,0,1,1,22.14,25.76,49,8.9981,14,46,60
3/15/2012 1:00,6666,3,5,1,0,1,1,20.5,24.24,59,7.0015,15,8,23
3/15/2012 2:00,6667,3,5,1,0,1,1,20.5,24.24,59,0,14,5,19
3/15/2012 3:00,6668,3,5,1,0,1,1,20.5,24.24,63,0,0,7,7
3/15/2012 4:00,6669,3,5,1,0,1,1,18.04,21.97,77,7.0015,11,3,14
3/15/2012 5:00,6670,3,5,1,0,1,1,18.86,22.725,67,0,2,24,26
3/15/2012 6:00,6671,3,5,1,0,1,1,18.04,21.97,72,6.0032,4,113,117
3/15/2012 7:00,6672,3,5,1,0,1,1,18.04,21.97,72,6.0032,14,367,381
3/15/2012 8:00,6673,3,5,1,0,1,1,18.04,21.97,77,7.0015,21,602,623
3/15/2012 9:00,6674,3,5,1,0,1,1,19.68,23.485,77,6.0032,30,285,315
3/15/2012 10:00,6675,3,5,1,0,1,1,21.32,25,68,7.0015,34,130,164
3/15/2012 11:00,6676,3,5,1,0,1,1,22.96,26.515,60,8.9981,60,151,211
3/15/2012 12:00,6677,3,5,1,0,1,2,25.42,31.06,50,8.9981,59,206,265
3/15/2012 13:00,6678,3,5,1,0,1,2,27.06,31.06,41,6.0032,62,211,273
3/15/2012 14:00,6679,3,5,1,0,1,2,29.52,32.575,30,7.0015,81,177,258
3/15/2012 15:00,6680,3,5,1,0,1,1,29.52,32.575,32,15.0013,100,187,287
3/15/2012 16:00,6681,3,5,1,0,1,1,29.52,32.575,37,26.0027,95,331,426
3/15/2012 17:00,6682,3,5,1,0,1,1,28.7,31.82,39,16.9979,79,634,713
3/15/2012 18:00,6683,3,5,1,0,1,1,27.06,31.06,44,19.0012,98,648,746
3/15/2012 19:00,6684,3,5,1,0,1,2,26.24,31.06,50,12.998,72,353,425
3/15/2012 20:00,6685,3,5,1,0,1,2,23.78,27.275,60,23.9994,60,270,330
3/15/2012 21:00,6686,3,5,1,0,1,1,22.14,25.76,68,19.0012,36,207,243
3/15/2012 22:00,6687,3,5,1,0,1,1,21.32,25,68,8.9981,32,137,169
3/15/2012 23:00,6688,3,5,1,0,1,1,19.68,23.485,72,12.998,12,85,97
3/16/2012 0:00,6689,3,6,1,0,1,1,18.04,21.97,77,16.9979,8,49,57
3/16/2012 1:00,6690,3,6,1,0,1,2,17.22,21.21,82,22.0028,4,22,26
3/16/2012 2:00,6691,3,6,1,0,1,2,17.22,21.21,82,12.998,0,4,4
3/16/2012 3:00,6692,3,6,1,0,1,2,16.4,20.455,87,19.0012,0,3,3
3/16/2012 4:00,6693,3,6,1,0,1,2,16.4,20.455,87,16.9979,0,3,3
3/16/2012 5:00,6694,3,6,1,0,1,2,16.4,20.455,87,15.0013,2,30,32
3/16/2012 6:00,6695,3,6,1,0,1,2,16.4,20.455,87,11.0014,3,96,99
3/16/2012 7:00,6696,3,6,1,0,1,2,16.4,20.455,87,12.998,13,265,278
3/16/2012 8:00,6697,3,6,1,0,1,2,16.4,20.455,87,15.0013,28,534,562
3/16/2012 9:00,6698,3,6,1,0,1,2,17.22,21.21,82,0,35,277,312
3/16/2012 10:00,6699,3,6,1,0,1,2,16.4,20.455,87,6.0032,44,136,180
3/16/2012 11:00,6700,3,6,1,0,1,2,18.04,21.97,77,0,40,167,207
3/16/2012 12:00,6701,3,6,1,0,1,2,18.04,21.97,82,8.9981,72,222,294
3/16/2012 13:00,6702,3,6,1,0,1,2,18.86,22.725,77,6.0032,52,208,260
3/16/2012 14:00,6703,3,6,1,0,1,2,19.68,23.485,72,0,56,146,202
3/16/2012 15:00,6704,3,6,1,0,1,3,18.86,22.725,82,7.0015,19,88,107
3/16/2012 16:00,6705,3,6,1,0,1,3,19.68,23.485,77,0,18,111,129
3/16/2012 17:00,6706,3,6,1,0,1,3,19.68,23.485,82,6.0032,23,235,258
3/16/2012 18:00,6707,3,6,1,0,1,3,19.68,23.485,82,6.0032,31,377,408
3/16/2012 19:00,6708,3,6,1,0,1,2,18.86,22.725,88,0,23,273,296
3/16/2012 20:00,6709,3,6,1,0,1,1,18.86,22.725,88,0,31,204,235
3/16/2012 21:00,6710,3,6,1,0,1,2,18.04,21.97,94,0,8,144,152
3/16/2012 22:00,6711,3,6,1,0,1,2,18.04,21.97,94,0,16,132,148
3/16/2012 23:00,6712,3,6,1,0,1,2,18.04,21.97,94,0,22,104,126
3/17/2012 0:00,6713,3,7,1,0,0,2,18.04,21.97,94,6.0032,13,87,100
3/17/2012 1:00,6714,3,7,1,0,0,2,18.04,21.97,94,0,12,57,69
3/17/2012 2:00,6715,3,7,1,0,0,2,18.04,21.97,88,0,10,32,42
3/17/2012 3:00,6716,3,7,1,0,0,2,18.04,21.97,88,0,2,24,26
3/17/2012 4:00,6717,3,7,1,0,0,2,17.22,21.21,94,0,0,2,2
3/17/2012 5:00,6718,3,7,1,0,0,2,17.22,21.21,94,6.0032,5,3,8
3/17/2012 6:00,6719,3,7,1,0,0,2,17.22,21.21,94,12.998,1,29,30
3/17/2012 7:00,6720,3,7,1,0,0,2,16.4,20.455,100,8.9981,29,57,86
3/17/2012 8:00,6721,3,7,1,0,0,2,17.22,21.21,94,7.0015,63,155,218
3/17/2012 9:00,6722,3,7,1,0,0,2,18.04,21.97,88,6.0032,104,217,321
3/17/2012 10:00,6723,3,7,1,0,0,2,20.5,24.24,77,6.0032,140,303,443
3/17/2012 11:00,6724,3,7,1,0,0,2,21.32,25,77,8.9981,226,359,585
3/17/2012 12:00,6725,3,7,1,0,0,1,22.96,26.515,68,11.0014,286,365,651
3/17/2012 13:00,6726,3,7,1,0,0,1,24.6,30.305,60,7.0015,286,400,686
3/17/2012 14:00,6727,3,7,1,0,0,1,25.42,31.06,53,6.0032,352,338,690
3/17/2012 15:00,6728,3,7,1,0,0,1,26.24,31.06,53,8.9981,357,322,679
3/17/2012 16:00,6729,3,7,1,0,0,1,26.24,31.06,50,0,367,318,685
3/17/2012 17:00,6730,3,7,1,0,0,1,26.24,31.06,50,8.9981,291,357,648
3/17/2012 18:00,6731,3,7,1,0,0,1,25.42,31.06,57,19.9995,221,339,560
3/17/2012 19:00,6732,3,7,1,0,0,1,23.78,27.275,64,19.0012,155,262,417
3/17/2012 20:00,6733,3,7,1,0,0,1,22.96,26.515,64,12.998,89,182,271
3/17/2012 21:00,6734,3,7,1,0,0,1,22.14,25.76,68,11.0014,54,169,223
3/17/2012 22:00,6735,3,7,1,0,0,1,22.14,25.76,68,0,58,153,211
3/17/2012 23:00,6736,3,7,1,0,0,1,20.5,24.24,77,11.0014,34,151,185
3/18/2012 0:00,6737,3,1,1,0,0,1,18.86,22.725,88,12.998,27,80,107
3/18/2012 1:00,6738,3,1,1,0,0,1,18.86,22.725,82,8.9981,25,88,113
3/18/2012 2:00,6739,3,1,1,0,0,2,18.86,22.725,82,7.0015,15,41,56
3/18/2012 3:00,6740,3,1,1,0,0,2,18.04,21.97,88,8.9981,3,15,18
3/18/2012 4:00,6741,3,1,1,0,0,2,17.22,21.21,94,11.0014,6,8,14
3/18/2012 5:00,6742,3,1,1,0,0,2,16.4,20.455,94,7.0015,0,6,6
3/18/2012 6:00,6743,3,1,1,0,0,2,16.4,20.455,94,7.0015,2,9,11
3/18/2012 7:00,6744,3,1,1,0,0,3,17.22,21.21,88,11.0014,17,25,42
3/18/2012 8:00,6745,3,1,1,0,0,2,17.22,21.21,88,7.0015,25,71,96
3/18/2012 9:00,6746,3,1,1,0,0,2,17.22,21.21,88,6.0032,65,113,178
3/18/2012 10:00,6747,3,1,1,0,0,2,17.22,21.21,88,7.0015,139,212,351
3/18/2012 11:00,6748,3,1,1,0,0,2,18.04,21.97,82,11.0014,129,239,368
3/18/2012 12:00,6749,3,1,1,0,0,2,18.04,21.97,88,8.9981,222,281,503
3/18/2012 13:00,6750,3,1,1,0,0,2,18.86,22.725,82,11.0014,198,346,544
3/18/2012 14:00,6751,3,1,1,0,0,2,20.5,24.24,77,6.0032,218,303,521
3/18/2012 15:00,6752,3,1,1,0,0,1,22.14,25.76,68,6.0032,240,314,554
3/18/2012 16:00,6753,3,1,1,0,0,1,22.14,25.76,73,6.0032,229,312,541
